Tempo;Altura;Velocidade
50,5676235;1994,345759;0
50,5696279;1994,345759;0
50,5721042;1994,345759;0
50,5746925;1994,345759;0
50,5764053;1994,345759;0
50,5785136;1994,345759;0
50,5805026;1994,345759;0
50,5834352;1994,345759;0
50,585925;1994,345759;0
50,5882475;1994,345759;0
50,5902897;1994,345759;0
50,5937314;1994,345759;0
50,5969925;1994,345759;0
50,5997115;1994,345759;0
50,601741;1994,345759;0
50,6039651;1994,345759;0
50,6067369;1994,345759;0
50,6097189;1994,345759;0
50,6118638;1994,345759;0
50,6143186;1994,345759;0
50,6166487;1994,345759;0
50,6193036;1994,345759;0
50,6214001;1994,345759;0
50,6240418;1994,345759;0
50,6260667;1994,345759;0
50,6281941;1994,345759;0
50,6310293;1994,345759;0
50,6335019;1994,345759;0
50,6357788;1994,345759;0
50,638666;1994,345759;0
50,641513;1994,345759;0
50,6451098;1994,345759;0
50,6482199;1994,345759;0
50,6510368;1994,345759;0
50,6535423;1994,345759;0
50,6565873;1994,345759;0
50,6596968;1994,345759;0
50,6616359;1994,345759;0
50,6647059;1994,345759;0
50,6677982;1994,345759;0
50,6707101;1994,345759;0
50,6737476;1994,345759;0
50,6769144;1994,345759;0
50,6796545;1994,345759;0
50,6817455;1994,345759;0
50,6836548;1994,345759;0
50,6861792;1994,345759;0
50,6882978;1994,345759;0
50,6913287;1994,345759;0
50,6947437;1994,345759;0
50,697745;1994,345759;0
50,699811;1994,345759;0
50,7028048;1994,345759;0
50,7065809;1994,345759;0
50,7093023;1994,345759;0
50,7112401;1994,345759;0
50,7138433;1994,345759;0
50,7164916;1994,345759;0
50,7185493;1994,345759;0
50,7215704;1994,345759;0
50,7234933;1994,345759;0
50,7259822;1994,345759;0
50,7280226;1994,345759;0
50,7308038;1994,345759;0
50,7335458;1994,345759;0
50,7358815;1994,345759;0
50,7382924;1994,345759;0
50,7407389;1994,345759;0
50,7435151;1994,345759;0
50,7457586;1994,345759;0
50,747514;1994,345759;0
50,7501241;1994,345759;0
50,7526916;1994,345759;0
50,754578;1994,345759;0
50,7570463;1994,345759;0
50,7589851;1994,345759;0
50,7610526;1994,345759;0
50,7635711;1994,345759;0
50,7656388;1994,345759;0
50,769241;1994,345759;0
50,7715934;1994,345759;0
50,7740749;1994,345759;0
50,7772914;1994,345759;0
50,7802515;1994,345759;0
50,7822678;1994,345759;0
50,7839974;1994,345759;0
50,786043;1994,345759;0
50,7879991;1994,345759;0
50,7901332;1994,345759;0
50,792133;1994,345759;0
50,7948754;1994,345759;0
50,7978699;1994,345759;0
50,7998451;1994,345759;0
50,801904;1994,345759;0
50,8045773;1994,345759;0
50,8071844;1994,345759;0
50,8096145;1994,345759;0
50,8126487;1994,345759;0
50,8147156;1994,345759;0
50,8167285;1994,345759;0
50,8187223;1994,345759;0
50,8207443;1994,345759;0
50,8237874;1994,345759;0
50,8263543;1994,345759;0
50,8284332;1994,345759;0
50,830328;1994,345759;0
50,8325611;1994,345759;0
50,8346963;1994,345759;0
50,8366493;1994,345759;0
50,8395036;1994,345759;0
50,8414848;1994,345759;0
50,8439368;1994,345759;0
50,8459681;1994,345759;0
50,8480328;1994,345759;0
50,8502644;1994,345759;0
50,8521336;1994,345759;0
50,8548542;1994,345759;0
50,8570563;1994,345759;0
50,8600571;1994,345759;0
50,86296;1994,345759;0
50,8654722;1994,345759;0
50,8675143;1994,345759;0
50,8705417;1994,345759;0
50,8734704;1994,345759;0
50,8760488;1994,345759;0
50,8791758;1994,345759;0
50,8820845;1994,345759;0
50,8846092;1994,345759;0
50,887747;1994,345759;0
50,8905602;1994,345759;0
50,8926697;1994,345759;0
50,894893;1994,345759;0
50,8979178;1994,345759;0
50,9010097;1994,345759;0
50,9043404;1994,345759;0
50,9074269;1994,345759;0
50,9106395;1994,345759;0
50,9140641;1994,345759;0
50,9176785;1994,345759;0
50,9207986;1994,345759;0
50,9240545;1994,345759;0
50,9270608;1994,345759;0
50,9291446;1994,345759;0
50,9321023;1994,345759;0
50,9346623;1994,345759;0
50,9386861;1994,345759;0
50,9408863;1994,345759;0
50,9438651;1994,345759;0
50,9469909;1994,345759;0
50,9499853;1994,345759;0
50,9532456;1994,345759;0
50,9558203;1994,345759;0
50,9581929;1994,345759;0
50,9612107;1994,345759;0
50,9636916;1994,345759;0
50,9665901;1994,345759;0
50,9691081;1994,345759;0
50,971593;1994,345759;0
50,9736965;1994,345759;0
50,9764948;1994,345759;0
50,9786705;1994,345759;0
50,9820602;1994,345759;0
50,9850645;1994,345759;0
50,9872142;1994,345759;0
50,9895903;1994,345759;0
50,9916328;1994,345759;0
50,9940826;1994,345759;0
50,9963712;1994,345759;0
50,9987761;1994,345759;0
51,0017211;1994,345759;0
51,0036888;1994,345759;0
51,0062713;1994,345759;0
51,0092813;1994,345759;0
51,0112149;1994,345759;0
51,0133219;1994,345759;0
51,0164405;1994,345759;0
51,0185535;1994,345759;0
51,0205307;1994,345759;0
51,0225143;1994,345759;0
51,024636;1994,345759;0
51,0269766;1994,345759;0
51,029705;1994,345759;0
51,0327701;1994,345759;0
51,0347955;1994,345759;0
51,037155;1994,345759;0
51,0401534;1994,345759;0
51,0429389;1994,345759;0
51,0450482;1994,345759;0
51,0482428;1994,345759;0
51,051093;1994,345759;0
51,0536542;1994,345759;0
51,0568352;1994,345759;0
51,0597471;1994,345759;0
51,0629155;1994,345759;0
51,0657615;1994,345759;0
51,0678478;1994,345759;0
51,0699734;1994,345759;0
51,0723478;1994,345759;0
51,0748814;1994,345759;0
51,0778667;1994,345759;0
51,0810472;1994,345759;0
51,0838826;1994,345759;0
51,0873621;1994,345759;0
51,0896091;1994,345759;0
51,0923673;1994,345759;0
51,0949008;1994,345759;0
51,0971419;1994,345759;0
51,0992589;1994,345759;0
51,1012617;1994,345759;0
51,1035936;1994,345759;0
51,1055972;1994,345759;0
51,1079331;1994,345759;0
51,1101441;1994,345759;0
51,1137243;1994,345759;0
51,1171062;1994,345759;0
51,1201957;1994,345759;0
51,1226315;1994,345759;0
51,125876;1994,345759;0
51,1282841;1994,345759;0
51,1303864;1994,345759;0
51,1323447;1994,345759;0
51,1350255;1994,345759;0
51,1372184;1994,345759;0
51,1399877;1994,345759;0
51,1422282;1994,345759;0
51,1447871;1994,345759;0
51,1469868;1994,345759;0
51,1500362;1994,345759;0
51,1523806;1994,345759;0
51,1558391;1994,345759;0
51,1585802;1994,345759;0
51,1616843;1994,345759;0
51,1637432;1994,345759;0
51,166353;1994,345759;0
51,1682335;1994,345759;0
51,170619;1994,345759;0
51,1729302;1994,345759;0
51,1757596;1994,345759;0
51,1788678;1994,345759;0
51,1808757;1994,345759;0
51,1828046;1994,345759;0
51,1850977;1994,345759;0
51,1880995;1994,345759;0
51,1901022;1994,345759;0
51,1921012;1994,345759;0
51,1946242;1994,345759;0
51,1966166;1994,345759;0
51,1986365;1994,345759;0
51,2007535;1994,345759;0
51,203644;1994,345759;0
51,2057102;1994,345759;0
51,2076828;1994,345759;0
51,2096872;1994,345759;0
51,2116809;1994,345759;0
51,2136909;1994,345759;0
51,215698;1994,345759;0
51,2176984;1994,345759;0
51,2196943;1994,345759;0
51,2216929;1994,345759;0
51,2237028;1994,345759;0
51,2257491;1994,345759;0
51,2277499;1994,345759;0
51,2300959;1994,345759;0
51,233605;1994,345759;0
51,2366025;1994,345759;0
51,2396112;1994,345759;0
51,2426225;1994,345759;0
51,2462152;1994,345759;0
51,2492123;1994,345759;0
51,2522142;1994,345759;0
51,2557263;1994,345759;0
51,2577175;1994,345759;0
51,2607317;1994,345759;0
51,263727;1994,345759;0
51,2658413;1994,345759;0
51,2687821;1994,345759;0
51,2707751;1994,345759;0
51,2727881;1994,345759;0
51,2751496;1994,345759;0
51,2781556;1994,345759;0
51,2813339;1994,345759;0
51,2847385;1994,345759;0
51,286951;1994,345759;0
51,2901389;1994,345759;0
51,2924086;1994,345759;0
51,2950391;1994,345759;0
51,298186;1994,345759;0
51,3023409;1994,345759;0
51,3048614;1994,345759;0
51,3078692;1994,345759;0
51,3108546;1994,345759;0
51,3134231;1994,345759;0
51,3169964;1994,345759;0
51,3199749;1994,345759;0
51,323495;1994,345759;0
51,3265244;1994,345759;0
51,3295021;1994,345759;0
51,3324888;1994,345759;0
51,3346326;1994,345759;0
51,3375993;1994,345759;0
51,3405965;1994,345759;0
51,3436102;1994,345759;0
51,3467165;1994,345759;0
51,3497212;1994,345759;0
51,3527227;1994,345759;0
51,3548098;1994,345759;0
51,3578322;1994,345759;0
51,3608082;1994,345759;0
51,3628118;1994,345759;0
51,365204;1994,345759;0
51,3682414;1994,345759;0
51,3712361;1994,345759;0
51,3737352;1994,345759;0
51,3757387;1994,345759;0
51,3777458;1994,345759;0
51,380742;1994,345759;0
51,382738;1994,345759;0
51,3850599;1994,345759;0
51,3880695;1994,345759;0
51,3910504;1994,345759;0
51,3935522;1994,345759;0
51,396552;1994,345759;0
51,3995695;1994,345759;0
51,4025591;1994,345759;0
51,4055906;1994,345759;0
51,4085812;1994,345759;0
51,4116018;1994,345759;0
51,4146597;1994,345759;0
51,4172094;1994,345759;0
51,4201621;1994,345759;0
51,4227917;1994,345759;0
51,4252738;1994,345759;0
51,4283536;1994,345759;0
51,4318266;1994,345759;0
51,4348318;1994,345759;0
51,4368267;1994,345759;0
51,4388425;1994,345759;0
51,4408215;1994,345759;0
51,4428084;1994,345759;0
51,4451318;1994,345759;0
51,4471129;1994,345759;0
51,4491133;1994,345759;0
51,4511055;1994,345759;0
51,4536355;1994,345759;0
51,4556422;1994,345759;0
51,458152;1994,345759;0
51,4610575;1994,345759;0
51,4635827;1994,345759;0
51,4655953;1994,345759;0
51,4676223;1994,345759;0
51,4696343;1994,345759;0
51,4716478;1994,345759;0
51,4736739;1994,345759;0
51,4755126;1994,345759;0
51,4775388;1994,345759;0
51,4795731;1994,345759;0
51,4815524;1994,345759;0
51,4835626;1994,345759;0
51,4861832;1994,345759;0
51,4881515;1994,345759;0
51,4902488;1994,345759;0
51,4923973;1994,345759;0
51,4948753;1994,345759;0
51,4982332;1994,345759;0
51,5012465;1994,345759;0
51,5048713;1994,345759;0
51,5088874;1994,345759;0
51,5139404;1994,345759;0
51,5185141;1994,345759;0
51,5215591;1994,345759;0
51,5260762;1994,345759;0
51,52906;1994,345759;0
51,5320574;1994,345759;0
51,5358078;1994,345759;0
51,5398387;1994,345759;0
51,5428022;1994,345759;0
51,5452891;1994,345759;0
51,5483297;1994,345759;0
51,5513653;1994,345759;0
51,5537627;1994,345759;0
51,5568059;1994,345759;0
51,5598551;1994,345759;0
51,5627977;1994,345759;0
51,5659871;1994,345759;0
51,5690069;1994,345759;0
51,5720098;1994,345759;0
51,5746601;1994,345759;0
51,5766547;1994,345759;0
51,5786489;1994,345759;0
51,5806377;1994,345759;0
51,5826272;1994,345759;0
51,5852375;1994,345759;0
51,5872635;1994,345759;0
51,5892646;1994,345759;0
51,5912152;1994,345759;0
51,5938199;1994,345759;0
51,5959603;1994,345759;0
51,5979146;1994,345759;0
51,5998864;1994,345759;0
51,6028889;1994,345759;0
51,6050542;1994,345759;0
51,6071357;1994,345759;0
51,6090767;1994,345759;0
51,6110486;1994,345759;0
51,6136052;1994,345759;0
51,6156909;1994,345759;0
51,6192706;1994,345759;0
51,6222725;1994,345759;0
51,6249474;1994,345759;0
51,6269044;1994,345759;0
51,6289571;1994,345759;0
51,6310003;1994,345759;0
51,6335449;1994,345759;0
51,6364987;1994,345759;0
51,6387032;1994,345759;0
51,6406247;1994,345759;0
51,6426757;1994,345759;0
51,6448994;1994,345759;0
51,6479298;1994,345759;0
51,6510833;1994,345759;0
51,6535899;1994,345759;0
51,655625;1994,345759;0
51,6587803;1994,345759;0
51,6616681;1994,345759;0
51,6660379;1994,345759;0
51,6690793;1994,345759;0
51,6720218;1994,345759;0
51,6745103;1994,345759;0
51,6785042;1994,345759;0
51,6839022;1994,345759;0
51,687056;1994,345759;0
51,6908309;1994,345759;0
51,6938364;1994,345759;0
51,696324;1994,345759;0
51,6993628;1994,345759;0
51,702487;1994,345759;0
51,7049795;1994,345759;0
51,7080459;1994,345759;0
51,711098;1994,345759;0
51,7157327;1994,345759;0
51,7178397;1994,345759;0
51,7198333;1994,345759;0
51,7219109;1994,345759;0
51,7258257;1994,345759;0
51,728923;1994,345759;0
51,7318097;1994,345759;0
51,7338275;1994,345759;0
51,736851;1994,345759;0
51,7387165;1994,345759;0
51,7417885;1994,345759;0
51,7437192;1994,345759;0
51,7464671;1994,345759;0
51,7485002;1994,345759;0
51,7512911;1994,345759;0
51,7539139;1994,345759;0
51,7568708;1994,345759;0
51,759878;1994,345759;0
51,7634658;1994,345759;0
51,7655275;1994,345759;0
51,7675493;1994,345759;0
51,7694514;1994,345759;0
51,7714691;1994,345759;0
51,7738108;1994,345759;0
51,7766113;1994,345759;0
51,77937;1994,345759;0
51,7815009;1994,345759;0
51,7838607;1994,345759;0
51,7859482;1994,345759;0
51,7878938;1994,345759;0
51,7900172;1994,345759;0
51,7921373;1994,345759;0
51,7946838;1994,345759;0
51,7978623;1994,345759;0
51,8008217;1994,345759;0
51,8035843;1994,345759;0
51,8062305;1994,345759;0
51,8082356;1994,345759;0
51,8137326;1994,345759;0
51,8167946;1994,345759;0
51,8192184;1994,345759;0
51,821227;1994,345759;0
51,8237375;1994,345759;0
51,8267423;1994,345759;0
51,8297522;1994,345759;0
51,8327565;1994,345759;0
51,8369049;1994,345759;0
51,839859;1994,345759;0
51,8429317;1994,345759;0
51,8464994;1994,345759;0
51,8498443;1994,345759;0
51,8528516;1994,345759;0
51,8559305;1994,345759;0
51,8589258;1994,345759;0
51,8619273;1994,345759;0
51,8644739;1994,345759;0
51,8684569;1994,345759;0
51,8724929;1994,345759;0
51,8754903;1994,345759;0
51,8794642;1994,345759;0
51,8834768;1994,345759;0
51,8870172;1994,345759;0
51,8900195;1994,345759;0
51,8935178;1994,345759;0
51,897532;1994,345759;0
51,9015703;1994,345759;0
51,9055404;1994,345759;0
51,9095371;1994,345759;0
51,9125493;1994,345759;0
51,9155994;1994,345759;0
51,9181275;1994,345759;0
51,9211877;1994,345759;0
51,92599;1994,345759;0
51,9289732;1994,345759;0
51,9319809;1994,345759;0
51,9345349;1994,345759;0
51,937545;1994,345759;0
51,9405688;1994,345759;0
51,9435523;1994,345759;0
51,9460675;1994,345759;0
51,949066;1994,345759;0
51,952072;1994,345759;0
51,9546029;1994,345759;0
51,9575879;1994,345759;0
51,9595868;1994,345759;0
51,9626164;1994,345759;0
51,9656247;1994,345759;0
51,9680562;1994,345759;0
51,9710589;1994,345759;0
51,9736002;1994,345759;0
51,9768737;1994,345759;0
51,9790247;1994,345759;0
51,9824317;1994,345759;0
51,9856745;1994,345759;0
51,9886616;1994,345759;0
51,9916562;1994,345759;0
51,9936573;1994,345759;0
51,9957223;1994,345759;0
51,9982104;1994,345759;0
52,000739;1994,345759;0
52,003784;1994,345759;0
52,0062481;1994,345759;0
52,0092344;1994,345759;0
52,0122749;1994,345759;0
52,0147574;1994,345759;0
52,017936;1994,345759;0
52,0209521;1994,345759;0
52,0229399;1994,345759;0
52,0254625;1994,345759;0
52,027556;1994,345759;0
52,0294929;1994,345759;0
52,0315263;1994,345759;0
52,0348572;1994,345759;0
52,0379639;1994,345759;0
52,0414222;1994,345759;0
52,0444573;1994,345759;0
52,047561;1994,345759;0
52,0506295;1994,345759;0
52,061793;1994,345759;0
52,0652359;1994,345759;0
52,0672322;1994,345759;0
52,0692687;1994,345759;0
52,071258;1994,345759;0
52,0737614;1994,345759;0
52,0767748;1994,345759;0
52,0787603;1994,345759;0
52,0807929;1994,345759;0
52,0834381;1994,345759;0
52,0854408;1994,345759;0
52,0874329;1994,345759;0
52,0894954;1994,345759;0
52,0925412;1994,345759;0
52,0956678;1994,345759;0
52,0976577;1994,345759;0
52,0996643;1994,345759;0
52,1017646;1994,345759;0
52,1043303;1994,345759;0
52,1074094;1994,345759;0
52,1101802;1994,345759;0
52,113861;1994,345759;0
52,1161083;1994,345759;0
52,1183773;1994,345759;0
52,1212964;1994,345759;0
52,1249125;1994,345759;0
52,1269732;1994,345759;0
52,1299172;1994,345759;0
52,131967;1994,345759;0
52,1345941;1994,345759;0
52,1366943;1994,345759;0
52,1385244;1994,345759;0
52,1408927;1994,345759;0
52,1445652;1994,345759;0
52,1484133;1994,345759;0
52,1516973;1994,345759;0
52,1538579;1994,345759;0
52,1577017;1994,345759;0
52,160038;1994,345759;0
52,1627454;1994,345759;0
52,1649377;1994,345759;0
52,1669704;1994,345759;0
52,1710505;1994,345759;0
52,1775112;1994,345759;0
52,1846904;1994,345759;0
52,1916646;1994,345759;0
52,1957752;1994,345759;0
52,2016881;1994,345759;0
52,2058746;1994,345759;0
52,2098889;1994,345759;0
52,2169431;1994,345759;0
52,223938;1994,345759;0
52,228124;1994,345759;0
52,2336224;1994,345759;0
52,237639;1994,345759;0
52,2416265;1994,345759;0
52,2451552;1994,345759;0
52,2491406;1994,345759;0
52,2521515;1994,345759;0
52,2546641;1994,345759;0
52,2586809;1994,345759;0
52,2626554;1994,345759;0
52,2658895;1994,345759;0
52,2688909;1994,345759;0
52,2733095;1994,345759;0
52,2768089;1994,345759;0
52,2803208;1994,345759;0
52,2838257;1994,345759;0
52,2878308;1994,345759;0
52,2918451;1994,345759;0
52,2953698;1994,345759;0
52,2983577;1994,345759;0
52,3013681;1994,345759;0
52,3048806;1994,345759;0
52,3078905;1994,345759;0
52,3108788;1994,345759;0
52,3150294;1994,345759;0
52,3184119;1994,345759;0
52,3277325;1994,345759;0
52,3321323;1994,345759;0
52,3356512;1994,345759;0
52,3386528;1994,345759;0
52,3416496;1994,345759;0
52,345192;1994,345759;0
52,3492002;1994,345759;0
52,3537212;1994,345759;0
52,356719;1994,345759;0
52,3597152;1994,345759;0
52,362724;1994,345759;0
52,365874;1994,345759;0
52,3688652;1994,345759;0
52,3718694;1994,345759;0
52,3750952;1994,345759;0
52,3780806;1994,345759;0
52,3810913;1994,345759;0
52,3836007;1994,345759;0
52,3866118;1994,345759;0
52,3896145;1994,345759;0
52,3925994;1994,345759;0
52,3956477;1994,345759;0
52,399693;1994,345759;0
52,4026698;1994,345759;0
52,405174;1994,345759;0
52,4081648;1994,345759;0
52,4111634;1994,345759;0
52,4136798;1994,345759;0
52,4172323;1994,345759;0
52,4201979;1994,345759;0
52,4237127;1994,345759;0
52,4267221;1994,345759;0
52,4298062;1994,345759;0
52,4327199;1994,345759;0
52,4353282;1994,345759;0
52,438234;1994,345759;0
52,44124;1994,345759;0
52,4437772;1994,345759;0
52,4457795;1994,345759;0
52,4487783;1994,345759;0
52,4518101;1994,345759;0
52,4548453;1994,345759;0
52,4568397;1994,345759;0
52,4598695;1994,345759;0
52,4619204;1994,345759;0
52,4652034;1994,345759;0
52,4671917;1994,345759;0
52,4691779;1994,345759;0
52,4722177;1994,345759;0
52,4747032;1994,345759;0
52,4777844;1994,345759;0
52,4807366;1994,345759;0
52,4826997;1994,345759;0
52,4847556;1994,345759;0
52,4877741;1994,345759;0
52,4907904;1994,345759;0
52,4937734;1994,345759;0
52,4972712;1994,345759;0
52,5012821;1994,345759;0
52,5049687;1994,345759;0
52,509864;1994,345759;0
52,5154378;1994,345759;0
52,5210042;1994,345759;0
52,5249874;1994,345759;0
52,5301527;1994,345759;0
52,5345577;1994,345759;0
52,5396571;1994,345759;0
52,5435667;1994,345759;0
52,5481554;1994,345759;0
52,5520569;1994,345759;0
52,5565871;1994,345759;0
52,561581;1994,345759;0
52,5661786;1994,345759;0
52,5701074;1994,345759;0
52,5736826;1994,345759;0
52,5776998;1994,345759;0
52,5827226;1994,345759;0
52,5872664;1994,345759;0
52,5937929;1994,345759;0
52,5977968;1994,345759;0
52,6025101;1994,345759;0
52,6066514;1994,345759;0
52,6139191;1994,345759;0
52,617675;1994,345759;0
52,6198501;1994,345759;0
52,6229066;1994,345759;0
52,6274169;1994,345759;0
52,6304449;1994,345759;0
52,6335407;1994,345759;0
52,6369714;1994,345759;0
52,6400333;1994,345759;0
52,6445732;1994,345759;0
52,64855;1994,345759;0
52,6525171;1994,345759;0
52,6550152;1994,345759;0
52,65838;1994,345759;0
52,6620966;1994,345759;0
52,664648;1994,345759;0
52,6675205;1994,345759;0
52,6705255;1994,345759;0
52,6737102;1994,345759;0
52,6760555;1994,345759;0
52,6790901;1994,345759;0
52,6811491;1994,345759;0
52,6855967;1994,345759;0
52,6896242;1994,345759;0
52,6936416;1994,345759;0
52,6961779;1994,345759;0
52,6991499;1994,345759;0
52,7021131;1994,345759;0
52,7046159;1994,345759;0
52,7066576;1994,345759;0
52,7086725;1994,345759;0
52,7117483;1994,345759;0
52,7160276;1994,345759;0
52,7180672;1994,345759;0
52,7213761;1994,345759;0
52,7237357;1994,345759;0
52,7272436;1994,345759;0
52,7302208;1994,345759;0
52,7321819;1994,345759;0
52,7346699;1994,345759;0
52,7367167;1994,345759;0
52,7387588;1994,345759;0
52,7416788;1994,345759;0
52,7436847;1994,345759;0
52,7456303;1994,345759;0
52,7476437;1994,345759;0
52,749642;1994,345759;0
52,7516252;1994,345759;0
52,7547482;1994,345759;0
52,7573628;1994,345759;0
52,7600251;1994,345759;0
52,7624792;1994,345759;0
52,7648995;1994,345759;0
52,7679381;1994,345759;0
52,7704781;1994,345759;0
52,7734805;1994,345759;0
52,7754269;1994,345759;0
52,7774765;1994,345759;0
52,7795142;1994,345759;0
52,7828174;1994,345759;0
52,7845375;1994,345759;0
52,7875836;1994,345759;0
52,7895864;1994,345759;0
52,7915693;1994,345759;0
52,7945759;1994,345759;0
52,7975462;1994,345759;0
52,8013761;1994,345759;0
52,8036903;1994,345759;0
52,8061752;1994,345759;0
52,808176;1994,345759;0
52,8112584;1994,345759;0
52,8137553;1994,345759;0
52,8176929;1994,345759;0
52,8208477;1994,345759;0
52,8237876;1994,345759;0
52,826853;1994,345759;0
52,82936;1994,345759;0
52,8317827;1994,345759;0
52,8364065;1994,345759;0
52,8383497;1994,345759;0
52,8404148;1994,345759;0
52,8424114;1994,345759;0
52,8445254;1994,345759;0
52,8465284;1994,345759;0
52,8500773;1994,345759;0
52,8536888;1994,345759;0
52,8567178;1994,345759;0
52,8597181;1994,345759;0
52,8618437;1994,345759;0
52,8651302;1994,345759;0
52,8683673;1994,345759;0
52,8719288;1994,345759;0
52,874598;1994,345759;0
52,8771019;1994,345759;0
52,8800516;1994,345759;0
52,8837344;1994,345759;0
52,8863505;1994,345759;0
52,8894782;1994,345759;0
52,8921673;1994,345759;0
52,8946977;1994,345759;0
52,8967011;1994,345759;0
52,9007196;1994,345759;0
52,9048485;1994,345759;0
52,9088109;1994,345759;0
52,9118239;1994,345759;0
52,9150813;1994,345759;0
52,9186765;1994,345759;0
52,922639;1994,345759;0
52,9255998;1994,345759;0
52,9285578;1994,345759;0
52,931586;1994,345759;0
52,9357399;1994,345759;0
52,9393842;1994,345759;0
52,9427932;1994,345759;0
52,9462375;1994,345759;0
52,9491673;1994,345759;0
52,951477;1994,345759;0
52,9546155;1994,345759;0
52,9576206;1994,345759;0
52,9619791;1994,345759;0
52,9644981;1994,345759;0
52,9686833;1994,345759;0
52,971659;1994,345759;0
52,9747118;1994,345759;0
52,9786965;1994,345759;0
52,9810714;1994,345759;0
52,9835914;1994,345759;0
52,9865941;1994,345759;0
52,9896153;1994,345759;0
52,9925959;1994,345759;0
52,9946802;1994,345759;0
52,997705;1994,345759;0
53,0006947;1994,345759;0
53,0042112;1994,345759;0
53,007255;1994,345759;0
53,0104708;1994,345759;0
53,013666;1994,345759;0
53,0185416;1994,345759;0
53,0222006;1994,345759;0
53,0255087;1994,345759;0
53,0285117;1994,345759;0
53,0319297;1994,345759;0
53,0354597;1994,345759;0
53,0384389;1994,345759;0
53,0415066;1994,345759;0
53,0440543;1994,345759;0
53,0474095;1994,345759;0
53,0493746;1994,345759;0
53,052436;1994,345759;0
53,0549001;1994,345759;0
53,0584223;1994,345759;0
53,0614061;1994,345759;0
53,0639467;1994,345759;0
53,0674042;1994,345759;0
53,0706673;1994,345759;0
53,0762064;1994,345759;0
53,0798738;1994,345759;0
53,0833102;1994,345759;0
53,0868275;1994,345759;0
53,0898078;1994,345759;0
53,0918355;1994,345759;0
53,0962886;1994,345759;0
53,0992921;1994,345759;0
53,1037762;1994,345759;0
53,1069818;1994,345759;0
53,1099408;1994,345759;0
53,1119556;1994,345759;0
53,1148414;1994,345759;0
53,1187428;1994,345759;0
53,1218252;1994,345759;0
53,1248832;1994,345759;0
53,1278762;1994,345759;0
53,1314288;1994,345759;0
53,1344994;1994,345759;0
53,1385038;1994,345759;0
53,1415032;1994,345759;0
53,1439997;1994,345759;0
53,1470129;1994,345759;0
53,151051;1994,345759;0
53,1546383;1994,345759;0
53,1585696;1994,345759;0
53,1605695;1994,345759;0
53,1635933;1994,345759;0
53,1670959;1994,345759;0
53,1702491;1994,345759;0
53,1737501;1994,345759;0
53,1757863;1994,345759;0
53,1787726;1994,345759;0
53,1817938;1994,345759;0
53,1853061;1994,345759;0
53,1883698;1994,345759;0
53,1913277;1994,345759;0
53,1938408;1994,345759;0
53,1968289;1994,345759;0
53,1988316;1994,345759;0
53,2018226;1994,345759;0
53,2038415;1994,345759;0
53,2062505;1994,345759;0
53,2092922;1994,345759;0
53,2138166;1994,345759;0
53,2177977;1994,345759;0
53,2213611;1994,345759;0
53,2248743;1994,345759;0
53,2278627;1994,345759;0
53,2312074;1994,345759;0
53,2347445;1994,345759;0
53,237758;1994,345759;0
53,2407373;1994,345759;0
53,243751;1994,345759;0
53,2473468;1994,345759;0
53,2513352;1994,345759;0
53,2548092;1994,345759;0
53,2578229;1994,345759;0
53,2608215;1994,345759;0
53,2638167;1994,345759;0
53,2664063;1994,345759;0
53,2693994;1994,345759;0
53,2723653;1994,345759;0
53,2748648;1994,345759;0
53,2778789;1994,345759;0
53,2809009;1994,345759;0
53,2834038;1994,345759;0
53,2864253;1994,345759;0
53,289426;1994,345759;0
53,2924585;1994,345759;0
53,2959489;1994,345759;0
53,2989524;1994,345759;0
53,3019673;1994,345759;0
53,3054901;1994,345759;0
53,3085031;1994,345759;0
53,3114984;1994,345759;0
53,3140135;1994,345759;0
53,3170676;1994,345759;0
53,3195822;1994,345759;0
53,3225598;1994,345759;0
53,3261318;1994,345759;0
53,3290904;1994,345759;0
53,332114;1994,345759;0
53,3356493;1994,345759;0
53,3386747;1994,345759;0
53,3416439;1994,345759;0
53,345208;1994,345759;0
53,348274;1994,345759;0
53,3522178;1994,345759;0
53,3547429;1994,345759;0
53,3577775;1994,345759;0
53,3617201;1994,345759;0
53,3652411;1994,345759;0
53,3682479;1994,345759;0
53,370483;1994,345759;0
53,3735147;1994,345759;0
53,3770204;1994,345759;0
53,3805019;1994,345759;0
53,383197;1994,345759;0
53,3857177;1994,345759;0
53,3887045;1994,345759;0
53,3907115;1994,345759;0
53,3942325;1994,345759;0
53,3974054;1994,345759;0
53,3993952;1994,345759;0
53,401415;1994,345759;0
53,4047605;1994,345759;0
53,4077553;1994,345759;0
53,4107782;1994,345759;0
53,4137657;1994,345759;0
53,4163504;1994,345759;0
53,4192742;1994,345759;0
53,422269;1994,345759;0
53,4259527;1994,345759;0
53,4289484;1994,345759;0
53,4319394;1994,345759;0
53,4344723;1994,345759;0
53,4384878;1994,345759;0
53,4425306;1994,345759;0
53,4467315;1994,345759;0
53,4487251;1994,345759;0
53,4507346;1994,345759;0
53,4536668;1994,345759;0
53,4566745;1994,345759;0
53,4586718;1994,345759;0
53,4606921;1994,345759;0
53,4626772;1994,345759;0
53,4647515;1994,345759;0
53,4677451;1994,345759;0
53,4707349;1994,345759;0
53,4737602;1994,345759;0
53,4769054;1994,345759;0
53,4789099;1994,345759;0
53,4814113;1994,345759;0
