Tempo;Forca Motriz;Tracao;Energia
41,9986599;5000;5000;0,2603801299
42,0005829;5000;5000;0,2603801299
42,0036793;5000;5000;0,2603801299
42,0061795;5000;5000;0,2603801299
42,0082689;5000;5000;0,2603801299
42,0110582;5000;5000;0,2603801299
42,0139467;5000;5000;0,2603801299
42,0165856;5000;5000;0,2603801299
42,0194798;5000;5000;0,2603801299
42,0215658;5000;5000;0,2603801299
42,0234961;5000;5000;0,2603801299
42,0262312;5000;5000;0,2603801299
42,0291985;5000;5000;0,2603801299
42,0321329;5000;5000;0,2603801299
42,0348461;5000;5000;0,2603801299
42,0376966;5000;5000;0,2603801299
42,0408137;5000;5000;0,2603801299
42,0437747;5000;5000;0,2603801299
42,0470248;5000;5000;0,2603801299
42,0500423;5000;5000;0,2603801299
42,0537497;5000;5000;0,2603801299
42,0567004;5000;5000;0,2603801299
42,059746;5000;5000;0,2603801299
42,0626682;5000;5000;0,2603801299
42,0648293;5000;5000;0,2603801299
42,0681378;5000;5000;0,2603801299
42,0701812;5000;5000;0,2603801299
42,0721665;5000;5000;0,2603801299
42,0748046;5000;5000;0,2603801299
42,0768557;5000;5000;0,2603801299
42,0799371;5000;5000;0,2603801299
42,0834631;5000;5000;0,2603801299
42,0864476;5000;5000;0,2603801299
42,0884812;5000;5000;0,2603801299
42,0905255;5000;5000;0,2603801299
42,0935895;5000;5000;0,2603801299
42,0961309;5000;5000;0,2603801299
42,0991238;5000;5000;0,2603801299
42,1021474;5000;5000;0,2603801299
42,1056638;5000;5000;0,2603801299
42,1101874;5000;5000;0,2603801299
42,1137471;5000;5000;0,2603801299
42,1167784;5000;5000;0,2603801299
42,1197647;5000;5000;0,2603801299
42,123757;5000;5000;0,2603801299
42,1277871;5000;5000;0,2603801299
42,130789;5000;5000;0,2603801299
42,14032;5000;5000;0,2603801299
42,1438226;5000;5000;0,2603801299
42,1829087;5000;5000;0,2603801299
42,1854203;5000;5000;0,2603801299
42,2037088;5000;5000;0,2603801299
42,2114469;5000;5000;0,2603801299
42,2149176;5000;5000;0,2603801299
42,217925;5000;5000;0,2603801299
42,2210464;5000;5000;0,2603801299
42,2235035;5000;5000;0,2603801299
42,2406571;5000;5000;0,2603801299
42,2435294;5000;5000;0,2603801299
42,2600683;5000;5000;0,2603801299
42,2636906;5000;5000;0,2603801299
42,2820181;5000;5000;0,2603801299
42,2854733;5000;5000;0,2603801299
42,3020473;5000;5000;0,2603801299
42,3189036;5000;5000;0,2603801299
42,3235852;5000;5000;0,2603801299
42,3276103;5000;5000;0,2603801299
42,330649;5000;5000;0,2603801299
42,3336322;5000;5000;0,2603801299
42,3373289;5000;5000;0,2603801299
42,3403215;5000;5000;0,2603801299
42,360423;5000;5000;0,2603801299
42,3646167;5000;5000;0,2603801299
42,3676645;5000;5000;0,2603801299
42,3706718;5000;5000;0,2603801299
42,3737184;5000;5000;0,2603801299
42,376359;5000;5000;0,2603801299
42,3886948;5000;5000;0,2603801299
42,3916762;5000;5000;0,2603801299
42,3945988;5000;5000;0,2603801299
42,3975381;5000;5000;0,2603801299
42,4006301;5000;5000;0,2603801299
42,4043533;5000;5000;0,2603801299
42,4073495;5000;5000;0,2603801299
42,4160755;5000;5000;0,2603801299
42,4235737;5000;5000;0,2603801299
42,4295487;5000;5000;0,2603801299
42,4325626;5000;5000;0,2603801299
42,434867;5000;5000;0,2603801299
42,4378592;5000;5000;0,2603801299
42,4400189;5000;5000;0,2603801299
42,450852;5000;5000;0,2603801299
42,4579477;5000;5000;0,2603801299
42,4876316;5000;5000;0,2603801299
42,4906307;5000;5000;0,2603801299
42,4947158;5000;5000;0,2603801299
42,4976983;5000;5000;0,2603801299
42,501708;5000;5000;0,2603801299
42,5047272;5000;5000;0,2603801299
42,5092369;5000;5000;0,2603801299
42,5122614;5000;5000;0,2603801299
42,5157685;5000;5000;0,2603801299
42,5187856;5000;5000;0,2603801299
42,5227769;5000;5000;0,2603801299
42,5253105;5000;5000;0,2603801299
42,5307454;5000;5000;0,2603801299
42,5339647;5000;5000;0,2603801299
42,5373879;5000;5000;0,2603801299
42,5401497;5000;5000;0,2603801299
42,5436811;5000;5000;0,2603801299
42,5467414;5000;5000;0,2603801299
42,5498232;5000;5000;0,2603801299
42,5655251;5000;5000;0,2603801299
42,5720125;5000;5000;0,2603801299
42,5853508;5000;5000;0,2603801299
42,5929441;5000;5000;0,2603801299
42,6223998;5000;5000;0,2603801299
42,6250211;5000;5000;0,2603801299
42,6299224;5000;5000;0,2603801299
42,6334547;5000;5000;0,2603801299
42,6364191;5000;5000;0,2603801299
42,6395212;5000;5000;0,2603801299
42,6434654;5000;5000;0,2603801299
42,6465846;5000;5000;0,2603801299
42,6505876;5000;5000;0,2603801299
42,6535953;5000;5000;0,2603801299
42,6570982;5000;5000;0,2603801299
42,6591206;5000;5000;0,2603801299
42,6636076;5000;5000;0,2603801299
42,6661722;5000;5000;0,2603801299
42,670677;5000;5000;0,2603801299
42,6736882;5000;5000;0,2603801299
42,6787094;5000;5000;0,2603801299
42,6817048;5000;5000;0,2603801299
42,6892451;5000;5000;0,2603801299
42,6912357;5000;5000;0,2603801299
42,6957927;5000;5000;0,2603801299
42,6990319;5000;5000;0,2603801299
42,7027807;5000;5000;0,2603801299
42,7053306;5000;5000;0,2603801299
42,7093202;5000;5000;0,2603801299
42,7114352;5000;5000;0,2603801299
42,7170752;5000;5000;0,2603801299
42,7200976;5000;5000;0,2603801299
42,723586;5000;5000;0,2603801299
42,7256085;5000;5000;0,2603801299
42,7326225;5000;5000;0,2603801299
42,7350447;5000;5000;0,2603801299
42,7379953;5000;5000;0,2603801299
42,7468125;5000;5000;0,2603801299
42,7488602;5000;5000;0,2603801299
42,7518103;5000;5000;0,2603801299
42,7549732;5000;5000;0,2603801299
42,757136;5000;5000;0,2603801299
42,7600377;5000;5000;0,2603801299
42,7620875;5000;5000;0,2603801299
42,7648641;5000;5000;0,2603801299
42,7680694;5000;5000;0,2603801299
42,7814898;5000;5000;0,2603801299
42,7850259;5000;5000;0,2603801299
42,7955259;5000;5000;0,2603801299
42,7986199;5000;5000;0,2603801299
42,8093228;5000;5000;0,2603801299
42,8268089;5000;5000;0,2603801299
42,8306971;5000;5000;0,2603801299
42,8337946;5000;5000;0,2603801299
42,8368893;5000;5000;0,2603801299
42,8413304;5000;5000;0,2603801299
42,8439268;5000;5000;0,2603801299
42,8471808;5000;5000;0,2603801299
42,8512605;5000;5000;0,2603801299
42,8557423;5000;5000;0,2603801299
42,8586737;5000;5000;0,2603801299
42,8617057;5000;5000;0,2603801299
42,8649936;5000;5000;0,2603801299
42,8678937;5000;5000;0,2603801299
42,8698173;5000;5000;0,2603801299
42,8718168;5000;5000;0,2603801299
42,8750278;5000;5000;0,2603801299
42,8772158;5000;5000;0,2603801299
42,8888109;5000;5000;0,2603801299
42,8918168;5000;5000;0,2603801299
42,9039953;5000;5000;0,2603801299
42,9079549;5000;5000;0,2603801299
42,9114968;5000;5000;0,2603801299
42,9327563;5000;5000;0,2603801299
42,9370747;5000;5000;0,2603801299
42,9405203;5000;5000;0,2603801299
42,9437812;5000;5000;0,2603801299
42,9484636;5000;5000;0,2603801299
42,9518406;5000;5000;0,2603801299
42,9545857;5000;5000;0,2603801299
42,9585739;5000;5000;0,2603801299
42,9625639;5000;5000;0,2603801299
42,9660354;5000;5000;0,2603801299
42,9710959;5000;5000;0,2603801299
42,9736347;5000;5000;0,2603801299
42,9786817;5000;5000;0,2603801299
42,9817174;5000;5000;0,2603801299
42,9878777;5000;5000;0,2603801299
42,9908749;5000;5000;0,2603801299
42,9939281;5000;5000;0,2603801299
42,9970058;5000;5000;0,2603801299
43,0010029;5000;5000;0,2603801299
43,0036571;5000;5000;0,2603801299
43,0095703;5000;5000;0,2603801299
43,0121057;5000;5000;0,2603801299
43,0165813;5000;5000;0,2603801299
43,0197018;5000;5000;0,2603801299
43,022587;5000;5000;0,2603801299
43,024653;5000;5000;0,2603801299
43,0307425;5000;5000;0,2603801299
43,0336724;5000;5000;0,2603801299
43,0373958;5000;5000;0,2603801299
43,0402208;5000;5000;0,2603801299
43,0447759;5000;5000;0,2603801299
43,0477133;5000;5000;0,2603801299
43,0516763;5000;5000;0,2603801299
43,0547937;5000;5000;0,2603801299
43,0587794;5000;5000;0,2603801299
43,0607752;5000;5000;0,2603801299
43,0650225;5000;5000;0,2603801299
43,0680487;5000;5000;0,2603801299
43,0727105;5000;5000;0,2603801299
43,0748441;5000;5000;0,2603801299
43,079921;5000;5000;0,2603801299
43,0819107;5000;5000;0,2603801299
43,086176;5000;5000;0,2603801299
43,0881376;5000;5000;0,2603801299
43,0937896;5000;5000;0,2603801299
43,0968776;5000;5000;0,2603801299
43,1009631;5000;5000;0,2603801299
43,1035324;5000;5000;0,2603801299
43,1075083;5000;5000;0,2603801299
43,1106546;5000;5000;0,2603801299
43,1148334;5000;5000;0,2603801299
43,1169234;5000;5000;0,2603801299
43,1210256;5000;5000;0,2603801299
43,1235379;5000;5000;0,2603801299
43,1285804;5000;5000;0,2603801299
43,1315834;5000;5000;0,2603801299
43,1347773;5000;5000;0,2603801299
43,1377963;5000;5000;0,2603801299
43,1426442;5000;5000;0,2603801299
43,1457687;5000;5000;0,2603801299
43,1499915;5000;5000;0,2603801299
43,1536632;5000;5000;0,2603801299
43,1576472;5000;5000;0,2603801299
43,1638656;5000;5000;0,2603801299
43,1664175;5000;5000;0,2603801299
43,168406;5000;5000;0,2603801299
43,1703474;5000;5000;0,2603801299
43,1725546;5000;5000;0,2603801299
43,1771378;5000;5000;0,2603801299
43,1793109;5000;5000;0,2603801299
43,1840354;5000;5000;0,2603801299
43,1869609;5000;5000;0,2603801299
43,1910981;5000;5000;0,2603801299
43,1936877;5000;5000;0,2603801299
43,1978001;5000;5000;0,2603801299
43,2007843;5000;5000;0,2603801299
43,2048573;5000;5000;0,2603801299
43,2069045;5000;5000;0,2603801299
43,2123052;5000;5000;0,2603801299
43,2148189;5000;5000;0,2603801299
43,2189176;5000;5000;0,2603801299
43,2219071;5000;5000;0,2603801299
43,2262434;5000;5000;0,2603801299
43,2292418;5000;5000;0,2603801299
43,2338394;5000;5000;0,2603801299
43,2371465;5000;5000;0,2603801299
43,2401552;5000;5000;0,2603801299
43,2441339;5000;5000;0,2603801299
43,2471147;5000;5000;0,2603801299
43,251124;5000;5000;0,2603801299
43,2535806;5000;5000;0,2603801299
43,2566727;5000;5000;0,2603801299
43,2604776;5000;5000;0,2603801299
43,2639377;5000;5000;0,2603801299
43,2680227;5000;5000;0,2603801299
43,2710116;5000;5000;0,2603801299
43,274112;5000;5000;0,2603801299
43,2772211;5000;5000;0,2603801299
43,2823447;5000;5000;0,2603801299
43,2851364;5000;5000;0,2603801299
43,2885914;5000;5000;0,2603801299
43,2909409;5000;5000;0,2603801299
43,29565;5000;5000;0,2603801299
43,2996932;5000;5000;0,2603801299
43,3025335;5000;5000;0,2603801299
43,3050308;5000;5000;0,2603801299
43,3096249;5000;5000;0,2603801299
43,3119543;5000;5000;0,2603801299
43,3164861;5000;5000;0,2603801299
43,3193944;5000;5000;0,2603801299
43,3241477;5000;5000;0,2603801299
43,3268078;5000;5000;0,2603801299
43,3301704;5000;5000;0,2603801299
43,3321533;5000;5000;0,2603801299
43,3368098;5000;5000;0,2603801299
43,3398128;5000;5000;0,2603801299
43,3439815;5000;5000;0,2603801299
43,3467595;5000;5000;0,2603801299
43,3510217;5000;5000;0,2603801299
43,3539697;5000;5000;0,2603801299
43,3575753;5000;5000;0,2603801299
43,360678;5000;5000;0,2603801299
43,3648366;5000;5000;0,2603801299
43,368013;5000;5000;0,2603801299
43,3718398;5000;5000;0,2603801299
43,3745753;5000;5000;0,2603801299
43,378676;5000;5000;0,2603801299
43,3814961;5000;5000;0,2603801299
43,3856566;5000;5000;0,2603801299
43,3887312;5000;5000;0,2603801299
43,3923715;5000;5000;0,2603801299
43,3948905;5000;5000;0,2603801299
43,3999424;5000;5000;0,2603801299
43,402908;5000;5000;0,2603801299
43,4066312;5000;5000;0,2603801299
43,4099796;5000;5000;0,2603801299
43,4141054;5000;5000;0,2603801299
43,4167699;5000;5000;0,2603801299
43,4203898;5000;5000;0,2603801299
43,4238924;5000;5000;0,2603801299
43,426952;5000;5000;0,2603801299
43,430111;5000;5000;0,2603801299
43,4338933;5000;5000;0,2603801299
43,4373167;5000;5000;0,2603801299
43,4422689;5000;5000;0,2603801299
43,4443713;5000;5000;0,2603801299
43,4488635;5000;5000;0,2603801299
43,4513825;5000;5000;0,2603801299
43,4548933;5000;5000;0,2603801299
43,4588952;5000;5000;0,2603801299
43,4620981;5000;5000;0,2603801299
43,4645904;5000;5000;0,2603801299
43,468715;5000;5000;0,2603801299
43,4709071;5000;5000;0,2603801299
43,4757592;5000;5000;0,2603801299
43,4775697;5000;5000;0,2603801299
43,4828447;5000;5000;0,2603801299
43,4854184;5000;5000;0,2603801299
43,4895783;5000;5000;0,2603801299
43,4914613;5000;5000;0,2603801299
43,4959783;5000;5000;0,2603801299
43,499398;5000;5000;0,2603801299
43,5035893;5000;5000;0,2603801299
43,5055171;5000;5000;0,2603801299
43,5105991;5000;5000;0,2603801299
43,5136554;5000;5000;0,2603801299
43,5183787;5000;5000;0,2603801299
43,5203021;5000;5000;0,2603801299
43,5245407;5000;5000;0,2603801299
43,5276325;5000;5000;0,2603801299
43,5316152;5000;5000;0,2603801299
43,5336228;5000;5000;0,2603801299
43,5380262;5000;5000;0,2603801299
43,5410211;5000;5000;0,2603801299
43,5450559;5000;5000;0,2603801299
43,5481366;5000;5000;0,2603801299
43,5520048;5000;5000;0,2603801299
43,5547107;5000;5000;0,2603801299
43,5586617;5000;5000;0,2603801299
43,5606859;5000;5000;0,2603801299
43,5655817;5000;5000;0,2603801299
43,5675805;5000;5000;0,2603801299
43,573789;5000;5000;0,2603801299
43,5789392;5000;5000;0,2603801299
43,5817827;5000;5000;0,2603801299
43,5837628;5000;5000;0,2603801299
43,5868461;5000;5000;0,2603801299
43,5894789;5000;5000;0,2603801299
43,5945095;5000;5000;0,2603801299
43,5975187;5000;5000;0,2603801299
43,6009333;5000;5000;0,2603801299
43,6045364;5000;5000;0,2603801299
43,6082271;5000;5000;0,2603801299
43,6109647;5000;5000;0,2603801299
43,6155417;5000;5000;0,2603801299
43,617851;5000;5000;0,2603801299
43,6224912;5000;5000;0,2603801299
43,6253011;5000;5000;0,2603801299
43,628299;5000;5000;0,2603801299
43,6307622;5000;5000;0,2603801299
43,636008;5000;5000;0,2603801299
43,6380581;5000;5000;0,2603801299
43,6435956;5000;5000;0,2603801299
43,6456151;5000;5000;0,2603801299
43,6498489;5000;5000;0,2603801299
43,6516714;5000;5000;0,2603801299
43,6564332;5000;5000;0,2603801299
43,6592677;5000;5000;0,2603801299
43,6636814;5000;5000;0,2603801299
43,6657663;5000;5000;0,2603801299
43,6706429;5000;5000;0,2603801299
43,6730708;5000;5000;0,2603801299
43,6778169;5000;5000;0,2603801299
43,6809406;5000;5000;0,2603801299
43,6872039;5000;5000;0,2603801299
43,6900383;5000;5000;0,2603801299
43,6921147;5000;5000;0,2603801299
43,6943523;5000;5000;0,2603801299
43,698911;5000;5000;0,2603801299
43,7008917;5000;5000;0,2603801299
43,7067634;5000;5000;0,2603801299
43,708742;5000;5000;0,2603801299
43,7116139;5000;5000;0,2603801299
43,7138071;5000;5000;0,2603801299
43,718938;5000;5000;0,2603801299
43,7219121;5000;5000;0,2603801299
43,7261607;5000;5000;0,2603801299
43,7292895;5000;5000;0,2603801299
43,7339043;5000;5000;0,2603801299
43,7370797;5000;5000;0,2603801299
43,7399895;5000;5000;0,2603801299
43,7430485;5000;5000;0,2603801299
43,7483161;5000;5000;0,2603801299
43,7505439;5000;5000;0,2603801299
43,7538052;5000;5000;0,2603801299
43,7564303;5000;5000;0,2603801299
43,7630726;5000;5000;0,2603801299
43,7655376;5000;5000;0,2603801299
43,7697216;5000;5000;0,2603801299
43,7726987;5000;5000;0,2603801299
43,775328;5000;5000;0,2603801299
43,7780927;5000;5000;0,2603801299
43,7822567;5000;5000;0,2603801299
43,7849189;5000;5000;0,2603801299
43,7894321;5000;5000;0,2603801299
43,79166;5000;5000;0,2603801299
43,7962499;5000;5000;0,2603801299
43,7984652;5000;5000;0,2603801299
43,803049;5000;5000;0,2603801299
43,8053564;5000;5000;0,2603801299
43,810844;5000;5000;0,2603801299
43,8136661;5000;5000;0,2603801299
43,8172046;5000;5000;0,2603801299
43,8192789;5000;5000;0,2603801299
43,8238191;5000;5000;0,2603801299
43,825777;5000;5000;0,2603801299
43,8308361;5000;5000;0,2603801299
43,8329341;5000;5000;0,2603801299
43,8366358;5000;5000;0,2603801299
43,8386083;5000;5000;0,2603801299
43,8437737;5000;5000;0,2603801299
43,8461643;5000;5000;0,2603801299
43,850552;5000;5000;0,2603801299
43,8524621;5000;5000;0,2603801299
43,8588157;5000;5000;0,2603801299
43,8613563;5000;5000;0,2603801299
43,8661013;5000;5000;0,2603801299
43,8697776;5000;5000;0,2603801299
43,872461;5000;5000;0,2603801299
43,8745533;5000;5000;0,2603801299
43,8791925;5000;5000;0,2603801299
43,8826664;5000;5000;0,2603801299
43,885;5000;5000;0,2603801299
43,8883822;5000;5000;0,2603801299
43,8939695;5000;5000;0,2603801299
43,8968062;5000;5000;0,2603801299
43,9003458;5000;5000;0,2603801299
43,9037779;5000;5000;0,2603801299
43,9070542;5000;5000;0,2603801299
43,9099801;5000;5000;0,2603801299
43,9144806;5000;5000;0,2603801299
43,9167214;5000;5000;0,2603801299
43,9220696;5000;5000;0,2603801299
43,9241305;5000;5000;0,2603801299
43,9273176;5000;5000;0,2603801299
43,9305648;5000;5000;0,2603801299
43,9346982;5000;5000;0,2603801299
43,937539;5000;5000;0,2603801299
43,9408567;5000;5000;0,2603801299
43,9450819;5000;5000;0,2603801299
43,9490847;5000;5000;0,2603801299
43,9524105;5000;5000;0,2603801299
43,9558095;5000;5000;0,2603801299
43,9602011;5000;5000;0,2603801299
43,963596;5000;5000;0,2603801299
43,9671077;5000;5000;0,2603801299
43,9710634;5000;5000;0,2603801299
43,9746274;5000;5000;0,2603801299
43,9781166;5000;5000;0,2603801299
43,9807239;5000;5000;0,2603801299
43,9839529;5000;5000;0,2603801299
43,9870459;5000;5000;0,2603801299
44,005012;5000;5000;0,2603801299
44,0093101;5000;5000;0,2603801299
44,0126405;5000;5000;0,2603801299
44,0149487;5000;5000;0,2603801299
44,018572;5000;5000;0,2603801299
44,0210195;5000;5000;0,2603801299
44,0234933;5000;5000;0,2603801299
44,0290184;5000;5000;0,2603801299
44,0324916;5000;5000;0,2603801299
44,0360022;5000;5000;0,2603801299
44,0390109;5000;5000;0,2603801299
44,042439;5000;5000;0,2603801299
44,0455419;5000;5000;0,2603801299
44,0477984;5000;5000;0,2603801299
44,0505203;5000;5000;0,2603801299
44,052872;5000;5000;0,2603801299
44,057581;5000;5000;0,2603801299
44,0607302;5000;5000;0,2603801299
44,0638138;5000;5000;0,2603801299
44,0667406;5000;5000;0,2603801299
44,0693167;5000;5000;0,2603801299
44,0722622;5000;5000;0,2603801299
44,0747931;5000;5000;0,2603801299
44,0767858;5000;5000;0,2603801299
44,0787816;5000;5000;0,2603801299
44,0807723;5000;5000;0,2603801299
44,0838418;5000;5000;0,2603801299
44,0860028;5000;5000;0,2603801299
44,0889803;5000;5000;0,2603801299
44,0910207;5000;5000;0,2603801299
44,0934998;5000;5000;0,2603801299
44,0965239;5000;5000;0,2603801299
44,0995339;5000;5000;0,2603801299
44,1017834;5000;5000;0,2603801299
44,1048602;5000;5000;0,2603801299
44,1069526;5000;5000;0,2603801299
44,1104128;5000;5000;0,2603801299
44,113894;5000;5000;0,2603801299
44,1168815;5000;5000;0,2603801299
44,1198779;5000;5000;0,2603801299
44,1218997;5000;5000;0,2603801299
44,1263902;5000;5000;0,2603801299
